,Order_ID,Agent_Age,Agent_Rating,Store_Latitude,Store_Longitude,Drop_Latitude,Drop_Longitude,Order_Date,Order_Time,Pickup_Time,Weather,Traffic,Vehicle,Area,Delivery_Time,Category
55,msnw786727644,0.6857142857142857,0.72,0.9393540077023237,0.9410722935233551,0.8776271735359847,0.8818973313428821,2022-02-14,22:45:00,23:00:00,Sunny,Low ,motorcycle ,Metropolitian ,0.4901960784313726,Jewelry
56,bbow373480117,0.6857142857142857,0.6400000000000001,0.4999095312547797,0.49980985541324746,0.002254859923752878,0.0007904830180984928,2022-03-02,20:35:00,20:50:00,Fog,Jam ,scooter ,Semi-Urban ,0.9215686274509804,Apparel
57,vizd072469706,0.4857142857142857,0.7,0.9348780816982998,0.928547586817032,0.8661374381576481,0.8559879630666459,2022-03-26,09:25:00,09:40:00,Windy,Low ,scooter ,Other,0.3529411764705882,Shoes
58,etss702593505,0.5999999999999999,0.74,0.4999095312547797,0.49980985541324746,0.001610614231252056,0.000564630727213209,2022-03-13,20:15:00,20:20:00,Cloudy,Jam ,motorcycle ,Metropolitian ,0.5490196078431373,Sports
59,rxxx129114996,0.28571428571428575,0.76,0.9352916739037618,0.9282772356321551,0.8692158695624094,0.8562386816947577,2022-03-29,22:25:00,22:35:00,Sandstorms,Low ,scooter ,Urban ,0.3137254901960784,Cosmetics
60,bull762076829,0.5142857142857142,0.78,0.6990216547315057,0.9334408029915486,0.3971291509998194,0.8659832707594505,2022-03-30,21:55:00,22:00:00,Sunny,Jam ,scooter ,Metropolitian ,0.3921568627450981,Books
61,fpkv432118410,0.42857142857142855,0.6800000000000002,0.8425896731298315,0.9116573006706252,0.6842995424212757,0.8229435482650637,2022-03-12,22:40:00,22:55:00,Cloudy,Low ,scooter ,Metropolitian ,0.6274509803921569,Shoes
62,udpq945815554,0.5142857142857142,0.8,0.8113867804723849,0.911852046510336,0.6234548209984282,0.8237840688582079,2022-03-31,23:50:00,23:55:00,Sandstorms,Low ,motorcycle ,Urban ,0.43137254901960786,Jewelry
63,qeqp930384577,0.5999999999999999,0.78,0.800012436722633,0.9172589118365375,0.5985506340231239,0.8337885574466368,2022-03-17,15:25:00,15:40:00,Fog,Medium ,scooter ,Metropolitian ,0.2941176470588235,Pet Supplies
64,cwvq091479872,0.17142857142857143,0.76,0.9116035350122293,0.9627052016709376,0.8201137821644897,0.9242976095387,2022-02-15,10:20:00,10:30:00,Sandstorms,Low ,van,Metropolitian ,0.23529411764705885,Shoes
65,ivtf765857546,0.6857142857142857,0.78,0.9912345208866652,0.9414235272125991,0.9796465068982446,0.8821468755390812,2022-02-15,20:55:00,21:00:00,Stormy,Jam ,motorcycle ,Metropolitian ,0.5490196078431373,Skincare
66,emlt327861941,0.2285714285714286,0.76,0.4999095312547797,0.49980985541324746,0.00032212284625041115,0.00011292614544264183,2022-03-07,10:40:00,10:50:00,Stormy,Low ,scooter ,Metropolitian ,0.0196078431372549,Grocery
67,rufz727804632,0.5714285714285714,0.76,0.4999095312547797,0.49980985541324746,0.0009663685387512335,0.0003387784363279255,2022-03-28,15:55:00,16:05:00,Fog,Medium ,scooter ,Urban ,0.27450980392156865,Apparel
68,gkrb550339468,0.6857142857142857,0.72,0.7097677886910234,0.9537133183207488,0.42046028326774426,0.90713552307368,2022-03-16,20:10:00,20:15:00,Cloudy,Jam ,scooter ,Metropolitian ,0.6666666666666666,Home
69,tsec016509855,0.2,0.74,0.8421739455869766,0.9113987368381329,0.6825053503799455,0.8220885392474594,2022-03-17,12:10:00,12:15:00,Sunny,High ,scooter ,Urban ,0.3137254901960784,Sports
70,xczs106918282,0.4857142857142857,0.72,0.8426382682323155,0.9115420459299617,0.6834299395855381,0.8223746602221673,2022-03-15,15:30:00,15:45:00,Fog,Medium ,scooter ,Metropolitian ,0.2941176470588235,Outdoors
71,lgee738117860,0.2571428571428572,0.76,0.4999095312547797,0.49980985541324746,0.002254859923752878,0.0007904830180984928,2022-03-25,22:10:00,22:15:00,Sandstorms,Low ,motorcycle ,Urban ,0.2549019607843137,Apparel
72,nxfs257449148,0.39999999999999997,0.74,0.4999095312547797,0.49980985541324746,0.00032212284625041115,0.00011292614544264183,2022-03-09,10:35:00,10:45:00,Fog,Low ,motorcycle ,Metropolitian ,0.2941176470588235,Books
73,wycd588946822,0.31428571428571433,0.74,0.7818950210224775,0.9432515792775609,0.5631183127901098,0.8859095634126156,2022-03-05,23:50:00,00:05:00,Fog,Low ,motorcycle ,Metropolitian ,0.1568627450980392,Shoes
74,bhdi726355812,0.14285714285714285,0.7,0.4999095312547797,0.49980985541324746,0.0012884913850016448,0.0004517045817705673,2022-02-11,21:10:00,21:25:00,Fog,Jam ,motorcycle ,Metropolitian ,0.4901960784313726,Sports
75,wnbv620439671,0.5714285714285714,0.6199999999999999,0.7112461539459523,0.9536367344669634,0.42340409953505753,0.9069826210727505,2022-03-12,20:25:00,20:40:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,0.6862745098039216,Pet Supplies
76,jvco758418006,0.6857142857142857,0.72,0.7091288860370272,0.9388055471981682,0.4191880590864783,0.8773717031381228,2022-03-29,20:50:00,21:00:00,Fog,Jam ,scooter ,Metropolitian ,0.823529411764706,Electronics
77,zkks967394571,0.5428571428571429,0.74,0.8608358723222889,0.9136386731583758,0.7196661828059394,0.8265606404592788,2022-03-19,12:35:00,12:45:00,Windy,High ,van,Metropolitian ,0.5098039215686275,Snacks
78,oiyh656906407,0.3428571428571428,0.74,0.7091461466809521,0.9388160788920935,0.41986667528667404,0.8776185822772895,2022-03-10,21:00:00,21:15:00,Cloudy,Jam ,scooter ,Metropolitian ,0.7843137254901961,Apparel
79,dfit633531471,0.42857142857142855,0.76,0.4999095312547797,0.49980985541324746,0.003221228462504112,0.0011292614544264183,2022-02-16,23:40:00,23:55:00,Windy,Low ,motorcycle ,Metropolitian ,0.4509803921568627,Sports
80,qhxw976953297,0.28571428571428575,0.6800000000000002,0.7116062009486106,0.9535475374673921,0.4247652940464579,0.9070303888322728,2022-03-27,18:15:00,18:20:00,Cloudy,Medium ,scooter ,Metropolitian ,0.7254901960784313,Jewelry
81,mryb985330207,0.28571428571428575,0.74,0.8113867804723849,0.911852046510336,0.6234548209984282,0.8237840688582079,2022-03-27,18:20:00,18:25:00,Stormy,Medium ,motorcycle ,Urban ,0.3529411764705882,Electronics
82,jzam829230168,0.42857142857142855,0.8,0.9352835207973531,0.9285614443090389,0.8672668974934559,0.856128556117722,2022-03-24,11:45:00,11:50:00,Stormy,High ,motorcycle ,Metropolitian ,0.5686274509803921,Kitchen
83,xnod694467359,0.2571428571428572,0.72,0.7815642216713807,0.9428516633704784,0.5624596037818125,0.8851111191012634,2022-03-09,20:45:00,20:55:00,Stormy,Jam ,motorcycle ,Metropolitian ,0.2156862745098039,Home
84,hcno407153953,0.6857142857142857,0.76,0.7994426251747316,0.9174719891585319,0.597738111355742,0.834326898967191,2022-03-03,21:55:00,22:10:00,Stormy,Jam ,motorcycle ,Metropolitian ,0.5098039215686275,Home
85,gyjc869072111,0.28571428571428575,0.76,0.7517758120918624,0.9169050593641102,0.5024987552367914,0.8330820801881331,2022-02-15,12:45:00,12:50:00,Windy,High ,scooter ,Urban ,0.33333333333333337,Snacks
86,wkqq813752515,0.6285714285714286,0.72,0.8214465005209172,0.9260821014319887,0.6425200159888895,0.8518560292827434,2022-02-18,23:30:00,23:45:00,Fog,Low ,motorcycle ,Urban ,0.7843137254901961,Kitchen
87,vdfj488526028,0.2571428571428572,0.8,0.7092291498336968,0.9388717577293655,0.416810728056581,0.8766004853204368,2022-03-01,10:50:00,10:55:00,Fog,Low ,motorcycle ,Metropolitian ,0.4117647058823529,Electronics
88,pngq326709686,0.28571428571428575,0.6400000000000001,0.7819327453164164,0.9431746221199091,0.5648040460691075,0.8863205468263395,2022-03-23,21:25:00,21:40:00,Stormy,Jam ,motorcycle ,Metropolitian ,0.7254901960784313,Cosmetics
89,caja224507886,0.4857142857142857,0.72,0.8780402209886551,0.9824789660663902,0.7529582232116119,0.963663607376932,2022-04-01,10:10:00,10:20:00,Stormy,Low ,motorcycle ,Metropolitian ,0.4509803921568627,Outdoors
90,hnme204254454,0.5428571428571429,0.74,0.06049425392840202,0.941309799624116,0.8769247846697357,0.882145667229325,2022-02-16,23:00:00,23:05:00,Sandstorms,Low ,scooter ,Metropolitian ,0.2549019607843137,Clothing
91,uehx759760979,0.657142857142857,0.78,0.8679003125503048,0.9290719712829327,0.7330891062337631,0.8571478387991018,2022-03-11,08:40:00,08:55:00,Cloudy,Low ,scooter ,Urban ,0.2549019607843137,Books
92,sdod930462581,0.5999999999999999,0.76,0.9349229076067496,0.928555471447178,0.8688036811683473,0.8569071141348618,2022-03-14,17:50:00,17:55:00,Sunny,Medium ,van,Metropolitian ,0.2549019607843137,Home
93,visy471360404,0.28571428571428575,0.8,0.8422176552963347,0.9114294552214349,0.6848472478967553,0.8229403524551477,2022-03-18,20:25:00,20:40:00,Stormy,Jam ,motorcycle ,Metropolitian ,0.2549019607843137,Electronics
94,wddq796276216,0.39999999999999997,0.8,0.6991586236838132,0.9330859324176677,0.39804613810624045,0.8655006131212141,2022-04-01,22:20:00,22:25:00,Sunny,Low ,motorcycle ,Metropolitian ,0.3137254901960784,Outdoors
95,pqya338067587,0.5999999999999999,0.74,0.8060972423913196,0.9117596368350668,0.6122777058423775,0.8233737178308984,2022-04-04,23:40:00,23:50:00,Sandstorms,Low ,van,Metropolitian ,0.5294117647058824,Clothing
96,last796029882,0.5142857142857142,0.74,0.6782150242371309,0.9353216945219509,0.35634189178302306,0.8699643803835,2022-03-11,23:25:00,23:30:00,Fog,Low ,motorcycle ,Metropolitian ,0.3529411764705882,Snacks
97,mzyt873581742,0.5999999999999999,0.6800000000000002,0.6992960294096784,0.9332511533152249,0.3979976264055951,0.865717555539224,2022-03-13,12:40:00,12:55:00,Cloudy,High ,scooter ,Metropolitian ,0.7254901960784313,Skincare
98,kbhb286226770,0.17142857142857143,0.76,0.7996811844211802,0.9173953204629586,0.6001458829946099,0.8348513844496995,2022-03-04,23:30:00,23:45:00,Windy,Low ,motorcycle ,Metropolitian ,0.33333333333333337,Sports
99,okvp821614347,0.28571428571428575,0.76,0.7823402226920719,0.943817281694119,0.5630384585365243,0.8867002271125467,2022-03-26,23:55:00,00:10:00,Cloudy,Low ,scooter ,Urban ,0.03529411764705882,Grocery
100,oska955853002,0.2285714285714286,0.76,0.8102015549818076,0.9117800328008534,0.6217389692333061,0.8238661435807155,2022-03-16,22:50:00,23:00:00,Windy,Low ,motorcycle ,Metropolitian ,0.2941176470588235,Electronics
101,rgwl479077727,0.28571428571428575,0.72,0.6782179198840499,0.9353065248102925,0.35505916639696933,0.8694823890095217,2022-03-01,10:25:00,10:40:00,Stormy,Low ,motorcycle ,Urban ,0.2549019607843137,Books
102,tmzv371880726,0.2571428571428572,0.6599999999999999,0.8675599688881341,0.9290197483344838,0.732411391977537,0.8570435740890147,2022-03-15,08:45:00,09:00:00,Sandstorms,Low ,motorcycle ,Urban ,0.33333333333333337,Apparel
103,ofxt601212694,0.3428571428571428,0.72,0.7098708834274183,0.9389549592425992,0.42066557215765965,0.8776700088439241,2022-03-04,21:25:00,21:40:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,0.5294117647058824,Apparel
104,lbui872023073,0.2285714285714286,0.76,0.8071754745370803,0.9117198630049472,0.6150689969419912,0.8235201604563084,2022-03-18,22:35:00,22:40:00,Cloudy,Low ,scooter ,Urban ,0.3921568627450981,Jewelry
105,ixfk439251990,0.17142857142857143,0.6599999999999999,0.6986374072383957,0.933214857998405,0.3995852410656249,0.8666614261406772,2022-03-23,20:10:00,20:20:00,Fog,Jam ,scooter ,Metropolitian ,0.7843137254901961,Books
106,njfz936670348,0.3428571428571428,0.74,0.8424690103903414,0.9115498966233925,0.6824486567590055,0.8221644820802696,2022-03-15,10:55:00,11:10:00,Sandstorms,Low ,scooter ,Urban ,0.19607843137254902,Sports
107,drir663128253,0.4857142857142857,0.6400000000000001,0.6778666407061406,0.9352285212705913,0.3582251507913415,0.8706817663076534,2022-03-08,20:35:00,20:45:00,Cloudy,Jam ,motorcycle ,Metropolitian ,0.7058823529411765,Skincare
108,drdr957134932,0.28571428571428575,0.72,0.8424264330568734,0.9115342178610075,0.685262979642126,0.8231495142617365,2022-03-10,23:20:00,23:35:00,Sunny,Low ,motorcycle ,Metropolitian ,0.4117647058823529,Outdoors
109,qrzj427928057,0.6857142857142857,0.74,0.928256723979284,0.9540813054350232,0.8532746863594536,0.9070797375578312,2022-02-11,10:35:00,10:50:00,Cloudy,Low ,scooter ,Metropolitian ,0.2549019607843137,Books
110,hkit681446136,0.3428571428571428,0.72,0.8424549203989089,0.9115998910608821,0.6843533369365995,0.8229418543728821,2022-03-14,23:45:00,23:50:00,Sunny,Low ,motorcycle ,Metropolitian ,0.43137254901960786,Shoes
111,imnm972342448,0.6857142857142857,0.56,0.8101201695089059,0.9117830305440222,0.6209326635368567,0.8236462763755387,2022-03-16,19:55:00,20:00:00,Windy,Jam ,motorcycle ,Metropolitian ,0.6862745098039216,Books
112,wnne890905509,0.45714285714285713,0.76,0.7098095895381668,0.9392714473916804,0.41925502842621376,0.8778501825089777,2022-03-01,22:15:00,22:25:00,Sandstorms,Low ,scooter ,Metropolitian ,0.43137254901960786,Sports
113,kbdc711046313,0.45714285714285713,0.76,0.8777865040820776,0.9824207532877225,0.7540636199708047,0.9641120145152557,2022-03-01,23:10:00,23:15:00,Sunny,Low ,van,Metropolitian ,0.2156862745098039,Kitchen
114,alem833315854,0.14285714285714285,0.76,0.698851054215262,0.9334371887313886,0.39614519455366287,0.8657502024878714,2022-03-30,09:15:00,09:30:00,Cloudy,Low ,motorcycle ,Other,0.27450980392156865,Sports
115,khjm619520065,0.5999999999999999,0.78,0.8777899497401431,0.9824185360890015,0.7547147268799307,0.9643334401012398,2022-03-02,18:25:00,18:35:00,Cloudy,Medium ,motorcycle ,Urban ,0.7843137254901961,Cosmetics
116,oiay843077855,0.14285714285714285,0.78,0.8787182553180537,0.9823720823821226,0.7568853516793891,0.9643536200034303,2022-03-20,22:10:00,22:20:00,Sandstorms,Low ,motorcycle ,Metropolitian ,0.2941176470588235,Toys
117,ohhc448549441,0.2571428571428572,0.72,0.9349410417977897,0.9285826943488227,0.8669070862741941,0.8562839086160074,2022-04-03,20:50:00,21:05:00,Cloudy,Jam ,motorcycle ,Metropolitian ,0.4509803921568627,Jewelry
118,knul324217390,0.6857142857142857,0.6400000000000001,0.8681192331634591,0.9290321635160981,0.7364241406978476,0.8580846966869231,2022-03-29,18:45:00,18:50:00,Fog,Medium ,scooter ,Metropolitian ,0.7254901960784313,Clothing
119,buux572471968,0.6285714285714286,0.76,0.6782768034303354,0.9350179778899926,0.3561427876517557,0.8692450747148739,2022-03-17,14:55:00,15:05:00,Sunny,High ,scooter ,Metropolitian ,0.3137254901960784,Shoes
